timestamp,stage,config_name,destroy_name,sa_name,reward_name,instance,n,k,seed,time_limit,config_json,feasible,max_route,total_distance,balance,runtime,iterations,destroy_weights,repair_weights,baseline_max_route,baseline_total_distance,relative_max_route,relative_total_distance,max_route_improvement_pct,total_distance_improvement_pct
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,699.9572976728999,63190.91631100463,117.05331604123,6.741770600000109,2,"{""longest_route_removal"": 1.0, ""random_removal"": 2.8, ""related_removal"": 2.8, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 2.8, ""greedy_minmax_insertion"": 1.0, ""regret2_minmax_insertion"": 2.8}",699.9572976728999,63190.91631100463,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,2,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,639.7421819293301,60069.00487869293,77.82905631150982,8.23388180000029,2,"{""longest_route_removal"": 1.0, ""random_removal"": 1.0, ""related_removal"": 1.0, ""route_removal"": 2.8, ""worst_removal"": 1.0}","{""balanced_insertion"": 2.8, ""greedy_minmax_insertion"": 1.0, ""regret2_minmax_insertion"": 1.0}",639.7421819293301,60069.00487869293,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1387.39531788361,6858.709729966869,30.72076982891008,5.003153699999984,945,"{""longest_route_removal"": 2.267245990525981, ""random_removal"": 3.5872140690025716, ""related_removal"": 3.46140389358814, ""route_removal"": 2.4189881314847277, ""worst_removal"": 2.1645740045823842}","{""balanced_insertion"": 2.469143822854451, ""greedy_minmax_insertion"": 2.3098192992336046, ""regret2_minmax_insertion"": 3.6399103282184977}",1387.39531788361,6858.709729966869,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,2,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1387.9539863504501,6827.5017263527,40.419057315510145,5.006691800000226,925,"{""longest_route_removal"": 2.704768424610436, ""random_removal"": 3.57809715748565, ""related_removal"": 4.164612047851552, ""route_removal"": 2.590483372915659, ""worst_removal"": 2.5787492250398443}","{""balanced_insertion"": 2.930228175732608, ""greedy_minmax_insertion"": 2.3858578339129726, ""regret2_minmax_insertion"": 3.6765232898403433}",1387.9539863504501,6827.5017263527,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1013.5247773855001,15377.149213437124,367.65992868902015,5.074763399999938,39,"{""longest_route_removal"": 1.3846153846153846, ""random_removal"": 1.84, ""related_removal"": 1.6500000000000001, ""route_removal"": 1.7333333333333334, ""worst_removal"": 2.466666666666667}","{""balanced_insertion"": 1.8533333333333335, ""greedy_minmax_insertion"": 1.8333333333333335, ""regret2_minmax_insertion"": 1.35}",1013.5247773855001,15377.149213437124,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,2,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,904.1660294368999,15430.730077153372,251.64109996456978,5.165600600000289,38,"{""longest_route_removal"": 1.6400000000000001, ""random_removal"": 1.6800000000000002, ""related_removal"": 2.3, ""route_removal"": 1.7000000000000002, ""worst_removal"": 1.7000000000000002}","{""balanced_insertion"": 1.7428571428571429, ""greedy_minmax_insertion"": 1.7166666666666668, ""regret2_minmax_insertion"": 2.0}",904.1660294368999,15430.730077153372,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1013.75851350641,87009.0359202122,264.71831571768996,16.91529159999982,2,"{""longest_route_removal"": 1.0, ""random_removal"": 1.0, ""related_removal"": 2.8, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 1.9000000000000001, ""greedy_minmax_insertion"": 1.0, ""regret2_minmax_insertion"": 1.0}",1013.75851350641,87009.0359202122,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,2,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,855.2468407296,80232.61821574491,98.21236791679985,5.170118800000182,3,"{""longest_route_removal"": 1.0, ""random_removal"": 1.8, ""related_removal"": 1.0, ""route_removal"": 2.8, ""worst_removal"": 1.0}","{""balanced_insertion"": 1.9000000000000001, ""greedy_minmax_insertion"": 1.8, ""regret2_minmax_insertion"": 1.0}",855.2468407296,80232.61821574491,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,999.0932651677201,4990.652096822694,3.4879788535263287,5.005499899999904,1048,"{""longest_route_removal"": 1.9828492113673681, ""random_removal"": 4.006734413969863, ""related_removal"": 3.964616397833138, ""route_removal"": 3.745531642940673, ""worst_removal"": 2.5693566967026813}","{""balanced_insertion"": 2.876318149378439, ""greedy_minmax_insertion"": 3.0217078873875405, ""regret2_minmax_insertion"": 4.186971553215552}",999.0932651677201,4990.652096822694,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,2,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,999.26556838137,4990.314435730484,2.719092682010114,5.00215580000031,991,"{""longest_route_removal"": 2.3184443017117156, ""random_removal"": 4.1397648719677, ""related_removal"": 3.76447779159869, ""route_removal"": 3.806348625507306, ""worst_removal"": 1.9929984792319821}","{""balanced_insertion"": 3.1597081940721923, ""greedy_minmax_insertion"": 2.91727087636352, ""regret2_minmax_insertion"": 4.170130870092247}",999.26556838137,4990.314435730484,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1000.8141033011001,19561.162190525833,48.37881701708011,5.034273100000064,32,"{""longest_route_removal"": 1.2000000000000002, ""random_removal"": 1.6400000000000001, ""related_removal"": 1.5555555555555556, ""route_removal"": 1.8, ""worst_removal"": 1.885714285714286}","{""balanced_insertion"": 1.4333333333333333, ""greedy_minmax_insertion"": 1.5076923076923077, ""regret2_minmax_insertion"": 1.8923076923076925}",1000.8141033011001,19561.162190525833,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,2,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1000.41596497552,18591.53899436986,143.50771957175982,5.214866799999982,33,"{""longest_route_removal"": 1.4000000000000001, ""random_removal"": 1.9666666666666668, ""related_removal"": 1.5333333333333334, ""route_removal"": 1.9666666666666668, ""worst_removal"": 1.6800000000000002}","{""balanced_insertion"": 1.5846153846153848, ""greedy_minmax_insertion"": 1.6400000000000001, ""regret2_minmax_insertion"": 1.82}",1000.41596497552,18591.53899436986,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1000.8343629310999,96981.11167916084,50.908655255519875,15.915585599999758,2,"{""longest_route_removal"": 1.0, ""random_removal"": 1.0, ""related_removal"": 1.0, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 1.0, ""greedy_minmax_insertion"": 1.0, ""regret2_minmax_insertion"": 1.0}",1000.8343629310999,96981.11167916084,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,2,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,997.9241185703,97003.40278466513,48.508207551600094,14.650571900000159,2,"{""longest_route_removal"": 1.0, ""random_removal"": 1.0, ""related_removal"": 1.0, ""route_removal"": 2.8, ""worst_removal"": 1.0}","{""balanced_insertion"": 2.8, ""greedy_minmax_insertion"": 1.0, ""regret2_minmax_insertion"": 1.0}",997.9241185703,97003.40278466513,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1257.3953312925,24232.352702038672,150.26024100254017,5.232888099999855,36,"{""longest_route_removal"": 1.5333333333333334, ""random_removal"": 1.875, ""related_removal"": 1.85, ""route_removal"": 1.7428571428571429, ""worst_removal"": 2.6571428571428575}","{""balanced_insertion"": 1.9866666666666668, ""greedy_minmax_insertion"": 2.2199999999999998, ""regret2_minmax_insertion"": 1.6181818181818182}",1257.3953312925,24232.352702038672,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,2,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1277.5889601228798,23743.2497489308,154.62544071247999,5.011937600000238,42,"{""longest_route_removal"": 1.8800000000000001, ""random_removal"": 1.8, ""related_removal"": 1.5666666666666669, ""route_removal"": 1.5454545454545454, ""worst_removal"": 2.2}","{""balanced_insertion"": 1.8380952380952382, ""greedy_minmax_insertion"": 1.4857142857142858, ""regret2_minmax_insertion"": 1.8}",1277.5889601228798,23743.2497489308,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1453.4133935944,28065.3062670315,123.84353235809999,5.220426099999713,38,"{""longest_route_removal"": 1.9636363636363638, ""random_removal"": 2.55, ""related_removal"": 2.1, ""route_removal"": 1.9777777777777779, ""worst_removal"": 1.9000000000000001}","{""balanced_insertion"": 1.9176470588235295, ""greedy_minmax_insertion"": 2.125, ""regret2_minmax_insertion"": 2.3076923076923075}",1453.4133935944,28065.3062670315,1.0,1.0,0.0,0.0
20260608_085819,baseline,baseline,medium_destroy,default,default,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,2,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1502.8977029148002,28217.514009048682,197.13433501650024,5.29164209999999,33,"{""longest_route_removal"": 1.8250000000000002, ""random_removal"": 2.24, ""related_removal"": 1.875, ""route_removal"": 1.9000000000000001, ""worst_removal"": 1.7333333333333334}","{""balanced_insertion"": 1.6800000000000002, ""greedy_minmax_insertion"": 2.0181818181818185, ""regret2_minmax_insertion"": 1.9666666666666668}",1502.8977029148002,28217.514009048682,1.0,1.0,0.0,0.0
20260608_085819,destroy_tuning,small_destroy,small_destroy,default,default,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.1, ""q_min_ratio"": 0.02, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1746.9901948109996,8566.00951815911,61.54594213137966,5.00241270000015,2874,"{""longest_route_removal"": 2.4406083239438776, ""random_removal"": 3.092371767521735, ""related_removal"": 3.0899941010635668, ""route_removal"": 1.7627505372059948, ""worst_removal"": 1.7369749586784624}","{""balanced_insertion"": 2.142943391497141, ""greedy_minmax_insertion"": 2.4417438991684217, ""regret2_minmax_insertion"": 2.4319789929131113}",1745.25856426438,8205.93885259381,1.0009921914048017,1.0438792771958672,-0.09921914048016,-4.38792771958671
20260608_085819,destroy_tuning,small_destroy,small_destroy,default,default,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,2,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.1, ""q_min_ratio"": 0.02, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1672.8532865252,8199.03308307831,50.92093452852009,5.001128400000198,2901,"{""longest_route_removal"": 1.695746376748391, ""random_removal"": 2.798780945207015, ""related_removal"": 2.7013266403304907, ""route_removal"": 1.9863176079414815, ""worst_removal"": 1.9665411501920964}","{""balanced_insertion"": 2.1702231361381306, ""greedy_minmax_insertion"": 2.544726097333078, ""regret2_minmax_insertion"": 1.9301009886608242}",1711.8809895040804,8302.426169012211,0.9772018596980936,0.9875466419298249,2.2798140301906393,1.2453358070175153
20260608_085819,destroy_tuning,small_destroy,small_destroy,default,default,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.1, ""q_min_ratio"": 0.02, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1006.4987618556999,19137.73563745923,120.40069377019995,5.027276499999971,109,"{""longest_route_removal"": 2.9253333333333336, ""random_removal"": 3.1128951048951055, ""related_removal"": 3.382545454545455, ""route_removal"": 2.080727272727273, ""worst_removal"": 2.137454545454546}","{""balanced_insertion"": 2.7701437908496738, ""greedy_minmax_insertion"": 2.360761904761905, ""regret2_minmax_insertion"": 2.829575757575758}",1083.2750376551203,18884.07294407468,0.9291257777289764,1.013432626220825,7.087422227102358,-1.3432626220825077
20260608_085819,destroy_tuning,small_destroy,small_destroy,default,default,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,2,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.1, ""q_min_ratio"": 0.02, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1029.38416310779,19899.61958811438,70.05339259438017,5.045433299999786,111,"{""longest_route_removal"": 2.322666666666667, ""random_removal"": 4.302315789473685, ""related_removal"": 2.5157333333333334, ""route_removal"": 1.836266666666667, ""worst_removal"": 2.292444444444445}","{""balanced_insertion"": 2.401680672268908, ""greedy_minmax_insertion"": 2.624521739130435, ""regret2_minmax_insertion"": 2.8788923076923085}",1035.28380669588,18864.68436459308,0.9943014238705049,1.054860988051502,0.569857612949507,-5.486098805150219
20260608_085819,destroy_tuning,small_destroy,small_destroy,default,default,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,1,5.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.1, ""q_min_ratio"": 0.02, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,768.0955015425102,70139.05547421072,134.30436711851019,9.868280899999718,4,"{""longest_route_removal"": 2.8, ""random_removal"": 2.8, ""related_removal"": 1.0, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 2.8, ""greedy_minmax_insertion"": 2.8, ""regret2_minmax_insertion"": 2.8}",854.58937346062,75753.42896602167,0.8987889685921826,0.9258862130936777,10.121103140781738,7.411378690632231
