timestamp,stage,config_name,destroy_name,sa_name,reward_name,instance,n,k,seed,time_limit,config_json,feasible,max_route,total_distance,balance,runtime,iterations,destroy_weights,repair_weights,baseline_max_route,baseline_total_distance,relative_max_route,relative_total_distance,max_route_improvement_pct,total_distance_improvement_pct
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,1,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1625.3375514201,7977.046191363311,105.34987123710016,10.002430500004266,3420,"{""longest_route_removal"": 1.487247858906788, ""random_removal"": 2.320675048191733, ""related_removal"": 2.209918622792699, ""route_removal"": 1.7432630117308474, ""worst_removal"": 1.5444704348821077}","{""balanced_insertion"": 2.095935480731889, ""greedy_minmax_insertion"": 2.2669175374132076, ""regret2_minmax_insertion"": 1.8064752066143321}",1625.3375514201,7977.046191363311,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,2,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1643.8484985219297,8191.13430457761,11.376895294149335,10.004818200002774,2501,"{""longest_route_removal"": 1.7436143856883697, ""random_removal"": 3.1399925716394463, ""related_removal"": 2.282194128357749, ""route_removal"": 2.6752879911752987, ""worst_removal"": 1.6318830862275713}","{""balanced_insertion"": 2.38994159692117, ""greedy_minmax_insertion"": 2.7918665169095016, ""regret2_minmax_insertion"": 2.165875888171875}",1643.8484985219297,8191.13430457761,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,3,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1646.4155430008998,7859.50948423321,167.23349874186988,10.000403300000471,2108,"{""longest_route_removal"": 1.988762211460001, ""random_removal"": 2.2432142093296568, ""related_removal"": 2.835859148200667, ""route_removal"": 2.6634255606491677, ""worst_removal"": 2.829614495905691}","{""balanced_insertion"": 2.1353832354739715, ""greedy_minmax_insertion"": 2.7781486765312193, ""regret2_minmax_insertion"": 2.6807155070732582}",1646.4155430008998,7859.50948423321,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,1,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,905.51550638206,16930.09783759192,231.12221093186008,10.086521699995501,46,"{""longest_route_removal"": 1.3, ""random_removal"": 2.1714285714285717, ""related_removal"": 1.975, ""route_removal"": 1.8333333333333335, ""worst_removal"": 1.58}","{""balanced_insertion"": 1.6833333333333336, ""greedy_minmax_insertion"": 1.6800000000000002, ""regret2_minmax_insertion"": 2.0}",905.51550638206,16930.09783759192,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,2,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,930.8714970449003,16846.89728292999,263.8613378135003,10.293389600003138,52,"{""longest_route_removal"": 1.3571428571428572, ""random_removal"": 2.668571428571429, ""related_removal"": 1.58, ""route_removal"": 1.4545454545454546, ""worst_removal"": 1.6600000000000001}","{""balanced_insertion"": 1.5166666666666668, ""greedy_minmax_insertion"": 1.3644444444444446, ""regret2_minmax_insertion"": 2.4240000000000004}",930.8714970449003,16846.89728292999,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,3,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,909.8003206624202,16392.13285795658,314.4311455420501,10.2421897000022,55,"{""longest_route_removal"": 1.3599999999999999, ""random_removal"": 2.68, ""related_removal"": 2.185714285714286, ""route_removal"": 1.8266666666666667, ""worst_removal"": 1.5272727272727273}","{""balanced_insertion"": 3.3292307692307697, ""greedy_minmax_insertion"": 1.7341176470588235, ""regret2_minmax_insertion"": 2.01}",909.8003206624202,16392.13285795658,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,1,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,694.1136126711,65255.692972398254,665.3977775296,24.525736999996298,2,"{""longest_route_removal"": 1.0, ""random_removal"": 1.0, ""related_removal"": 1.0, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 1.0, ""greedy_minmax_insertion"": 1.0, ""regret2_minmax_insertion"": 1.0}",694.1136126711,65255.692972398254,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,2,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,694.1136126711,62662.104055146265,678.3169340932,10.603661500004819,2,"{""longest_route_removal"": 1.0, ""random_removal"": 1.0, ""related_removal"": 1.8, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 1.0, ""greedy_minmax_insertion"": 1.8, ""regret2_minmax_insertion"": 1.0}",694.1136126711,62662.104055146265,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,3,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,694.1136126711,62039.23099269596,678.3169340932,23.23003779999999,1,"{""longest_route_removal"": 1.0, ""random_removal"": 1.0, ""related_removal"": 1.0, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 1.0, ""greedy_minmax_insertion"": 1.0, ""regret2_minmax_insertion"": 1.0}",694.1136126711,62039.23099269596,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,1,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,812.3277917647998,3987.5328072999805,56.358164897299844,10.00041109999438,1267,"{""longest_route_removal"": 2.6856216151176255, ""random_removal"": 2.6706564214759436, ""related_removal"": 2.3525783116522976, ""route_removal"": 2.5666940085009764, ""worst_removal"": 2.571318410623307}","{""balanced_insertion"": 2.865632382529823, ""greedy_minmax_insertion"": 2.5911391937302763, ""regret2_minmax_insertion"": 2.700707701385981}",812.3277917647998,3987.5328072999805,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,2,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,812.3277917647998,4002.54436066598,28.334305998029777,10.001660099995206,1243,"{""longest_route_removal"": 2.575665837734491, ""random_removal"": 2.3577495248382867, ""related_removal"": 1.9364639456778077, ""route_removal"": 2.3616366312570607, ""worst_removal"": 2.380989978529108}","{""balanced_insertion"": 2.10800788582286, ""greedy_minmax_insertion"": 2.079394569238272, ""regret2_minmax_insertion"": 2.7117393683667728}",812.3277917647998,4002.54436066598,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,3,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,812.3277917647998,3951.0704580221795,77.08903512070003,10.00271729999804,1256,"{""longest_route_removal"": 2.2212979722242037, ""random_removal"": 2.79896456497638, ""related_removal"": 2.4008473271285413, ""route_removal"": 2.4587113526318634, ""worst_removal"": 1.933056677034313}","{""balanced_insertion"": 2.5090939337600338, ""greedy_minmax_insertion"": 1.7963082856523092, ""regret2_minmax_insertion"": 2.762468484340187}",812.3277917647998,3951.0704580221795,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,1,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,581.9946022497888,10838.41957318017,168.91421328958882,10.047431200000574,52,"{""longest_route_removal"": 2.033333333333333, ""random_removal"": 2.870769230769231, ""related_removal"": 2.036363636363636, ""route_removal"": 2.3, ""worst_removal"": 1.3571428571428572}","{""balanced_insertion"": 2.4117647058823533, ""greedy_minmax_insertion"": 2.071428571428571, ""regret2_minmax_insertion"": 2.042105263157895}",581.9946022497888,10838.41957318017,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,2,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,612.7481078168498,10829.340482861688,196.37015979894989,10.053195299995423,72,"{""longest_route_removal"": 2.7314285714285718, ""random_removal"": 2.0133333333333336, ""related_removal"": 2.2266666666666666, ""route_removal"": 1.3705263157894738, ""worst_removal"": 1.6342857142857143}","{""balanced_insertion"": 1.8164102564102567, ""greedy_minmax_insertion"": 2.0211111111111113, ""regret2_minmax_insertion"": 2.279043062200957}",612.7481078168498,10829.340482861688,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,3,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,563.0342990213389,10823.3388621282,74.58586465797896,10.106822099995043,98,"{""longest_route_removal"": 1.9423076923076925, ""random_removal"": 2.5533333333333332, ""related_removal"": 2.824761904761905, ""route_removal"": 2.3072222222222223, ""worst_removal"": 2.5583838383838384}","{""balanced_insertion"": 2.1321212121212123, ""greedy_minmax_insertion"": 2.046687306501548, ""regret2_minmax_insertion"": 3.1279532163742694}",563.0342990213389,10823.3388621282,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,1,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,598.98745089017,42434.609143008456,580.45756579357,16.219599600000947,2,"{""longest_route_removal"": 2.8, ""random_removal"": 2.8, ""related_removal"": 1.0, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 2.8, ""greedy_minmax_insertion"": 1.0, ""regret2_minmax_insertion"": 2.8}",598.98745089017,42434.609143008456,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,2,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,589.5056937742,44274.2629585419,538.3202261269,21.895880999996734,3,"{""longest_route_removal"": 1.0, ""random_removal"": 1.0, ""related_removal"": 1.8, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 1.0, ""greedy_minmax_insertion"": 1.8, ""regret2_minmax_insertion"": 1.8}",589.5056937742,44274.2629585419,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,3,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,592.65112136884,43775.02980969096,538.51483072344,23.712547600000107,1,"{""longest_route_removal"": 1.0, ""random_removal"": 1.0, ""related_removal"": 1.0, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 1.0, ""greedy_minmax_insertion"": 1.0, ""regret2_minmax_insertion"": 1.0}",592.65112136884,43775.02980969096,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,1,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1173.43082904983,5614.70193678058,181.73929474322006,10.001787799999875,1289,"{""longest_route_removal"": 1.9006802918937042, ""random_removal"": 3.8892688249470897, ""related_removal"": 3.866293753398069, ""route_removal"": 3.940162694993643, ""worst_removal"": 2.0162589020138215}","{""balanced_insertion"": 2.631844608901324, ""greedy_minmax_insertion"": 2.998250833129295, ""regret2_minmax_insertion"": 3.9602188392433226}",1173.43082904983,5614.70193678058,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,2,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1128.4496881817,5587.08069453246,30.76488867217995,10.009605999999621,1295,"{""longest_route_removal"": 2.0058336696613988, ""random_removal"": 2.9991226693745987, ""related_removal"": 3.773911823659724, ""route_removal"": 3.3906118222036623, ""worst_removal"": 2.389078625456971}","{""balanced_insertion"": 2.840111614287496, ""greedy_minmax_insertion"": 2.563037504192314, ""regret2_minmax_insertion"": 3.656399025068986}",1128.4496881817,5587.08069453246,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,3,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,1162.20239338724,5758.4055720916795,23.23826119224009,10.013056000003417,1189,"{""longest_route_removal"": 2.5486739247970185, ""random_removal"": 3.716002973431689, ""related_removal"": 3.669713682463231, ""route_removal"": 3.700017647925975, ""worst_removal"": 2.231523087810849}","{""balanced_insertion"": 2.911336224346802, ""greedy_minmax_insertion"": 2.5407778898982354, ""regret2_minmax_insertion"": 3.9838101544392734}",1162.20239338724,5758.4055720916795,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,1,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,741.86082680962,13107.184846770277,477.38326872417997,10.486340900002688,43,"{""longest_route_removal"": 1.5555555555555556, ""random_removal"": 1.9714285714285715, ""related_removal"": 1.9333333333333336, ""route_removal"": 1.5250000000000001, ""worst_removal"": 1.34}","{""balanced_insertion"": 1.4000000000000001, ""greedy_minmax_insertion"": 1.48, ""regret2_minmax_insertion"": 2.0125}",741.86082680962,13107.184846770277,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,2,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,754.48222464229,12746.235213135596,342.120680768748,10.069936499996402,37,"{""longest_route_removal"": 1.6666666666666667, ""random_removal"": 1.685714285714286, ""related_removal"": 1.8333333333333335, ""route_removal"": 1.2750000000000001, ""worst_removal"": 1.58}","{""balanced_insertion"": 1.3166666666666669, ""greedy_minmax_insertion"": 1.5, ""regret2_minmax_insertion"": 1.8235294117647058}",754.48222464229,12746.235213135596,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,3,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,758.1022999764,12431.790501501415,386.05709006622,10.165556500003731,49,"{""longest_route_removal"": 1.6166666666666667, ""random_removal"": 1.9714285714285715, ""related_removal"": 1.7538461538461538, ""route_removal"": 1.7714285714285714, ""worst_removal"": 1.5333333333333334}","{""balanced_insertion"": 1.2533333333333334, ""greedy_minmax_insertion"": 1.8222222222222222, ""regret2_minmax_insertion"": 2.1125}",758.1022999764,12431.790501501415,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,1,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,683.5986058184,32076.587651949634,680.0088475821,30.73203310000099,3,"{""longest_route_removal"": 2.8, ""random_removal"": 1.0, ""related_removal"": 1.0, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 1.0, ""greedy_minmax_insertion"": 1.0, ""regret2_minmax_insertion"": 2.8}",683.5986058184,32076.587651949634,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,2,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,684.4033898401001,33039.91116155766,680.8136316038001,10.098813100004918,2,"{""longest_route_removal"": 1.0, ""random_removal"": 1.0, ""related_removal"": 1.8, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 1.0, ""greedy_minmax_insertion"": 1.8, ""regret2_minmax_insertion"": 1.0}",684.4033898401001,33039.91116155766,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,3,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,683.2461793695401,35760.794340657885,679.6564211332401,24.97718519999762,1,"{""longest_route_removal"": 1.0, ""random_removal"": 1.0, ""related_removal"": 1.0, ""route_removal"": 1.0, ""worst_removal"": 1.0}","{""balanced_insertion"": 1.0, ""greedy_minmax_insertion"": 1.0, ""regret2_minmax_insertion"": 1.0}",683.2461793695401,35760.794340657885,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,1,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,998.0806902525201,4597.895306563004,299.5519775907502,10.003670899997815,1294,"{""longest_route_removal"": 2.7164498385546025, ""random_removal"": 4.162628674753548, ""related_removal"": 4.160808295411651, ""route_removal"": 4.398979368804017, ""worst_removal"": 2.5727121813477187}","{""balanced_insertion"": 1.9044459428358937, ""greedy_minmax_insertion"": 3.629076466214569, ""regret2_minmax_insertion"": 4.60700222700047}",998.0806902525201,4597.895306563004,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,2,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,997.62821546185,4655.001945710939,227.53013210817028,10.001041600000462,1248,"{""longest_route_removal"": 2.332797282357922, ""random_removal"": 4.1606666065591815, ""related_removal"": 4.213572015083761, ""route_removal"": 4.245131194851163, ""worst_removal"": 2.2981357528493946}","{""balanced_insertion"": 2.1537230312823326, ""greedy_minmax_insertion"": 3.8995843093061167, ""regret2_minmax_insertion"": 4.276331498915715}",997.62821546185,4655.001945710939,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,3,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,997.44845962973,4743.22093641453,231.01819588621004,10.001098900000216,1285,"{""longest_route_removal"": 2.88837218243855, ""random_removal"": 4.243440671048562, ""related_removal"": 4.113569062222973, ""route_removal"": 4.092244428506951, ""worst_removal"": 2.5102127552736606}","{""balanced_insertion"": 2.163318233165012, ""greedy_minmax_insertion"": 3.512660667621752, ""regret2_minmax_insertion"": 4.382478264715203}",997.44845962973,4743.22093641453,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,999.6379603235,15637.639142615431,974.1368151367,10.304255499999272,47,"{""longest_route_removal"": 1.5, ""random_removal"": 1.92, ""related_removal"": 1.8545454545454545, ""route_removal"": 1.5333333333333334, ""worst_removal"": 1.1142857142857143}","{""balanced_insertion"": 1.4285714285714286, ""greedy_minmax_insertion"": 1.642857142857143, ""regret2_minmax_insertion"": 1.9333333333333336}",999.6379603235,15637.639142615431,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,999.6460640885999,14125.82830259844,974.1449189017999,10.045605799998157,52,"{""longest_route_removal"": 1.342857142857143, ""random_removal"": 1.56, ""related_removal"": 1.685714285714286, ""route_removal"": 2.165714285714286, ""worst_removal"": 2.12}","{""balanced_insertion"": 1.3, ""greedy_minmax_insertion"": 1.7333333333333334, ""regret2_minmax_insertion"": 2.3485714285714288}",999.6460640885999,14125.82830259844,1.0,1.0,0.0,0.0
20260607_110657,baseline,baseline,medium_destroy,default,default,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""cooling_rate"": 0.999, ""initial_temperature"": 1000.0, ""q_max_ratio"": 0.2, ""q_min_ratio"": 0.05, ""reward_accepted"": 1.0, ""reward_current_improved"": 5.0, ""reward_global_best"": 10.0, ""reward_rejected"": 0.0}",True,999.6862117496,14168.972435548969,974.1850665628,10.292726600004244,42,"{""longest_route_removal"": 1.5333333333333334, ""random_removal"": 1.7333333333333334, ""related_removal"": 1.6666666666666667, ""route_removal"": 1.5333333333333334, ""worst_removal"": 1.2666666666666668}","{""balanced_insertion"": 1.4571428571428573, ""greedy_minmax_insertion"": 1.581818181818182, ""regret2_minmax_insertion"": 1.7058823529411766}",999.6862117496,14168.972435548969,1.0,1.0,0.0,0.0
