timestamp,time_limit,instance,family,n,k,algorithm,config_name,runs,feasible_rate,mean_max_route,mean_total_distance,mean_balance,mean_runtime,mean_iterations,gap_pct,rank_by_max_route,is_winner
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n1000_k100_seed03.txt,corridor,1000,100,vns,shake7__cand24,1,1.0,1000.52613548,34986.38678837809,997.97865273902,1.002413499999875,6,0.0,2,0
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n1000_k100_seed03.txt,corridor,1000,100,alns,small_destroy__strict__exploration_friendly,1,1.0,1002.6873437636,97112.42892375427,51.12987078917979,1.1805537000000186,0,0.21600717931902452,3,0
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n100_k5_seed02.txt,corridor,100,5,vns,shake7__cand24,1,1.0,994.243718514,4884.01475913387,22.224842819789956,1.0001399999996465,444,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n100_k5_seed02.txt,corridor,100,5,tabu_search,tenure15_cand100,1,1.0,994.2627546444,4890.195644101281,48.71121163869975,1.015038999990793,70,0.0019146342134837059,2,0
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n100_k5_seed02.txt,corridor,100,5,alns,small_destroy__strict__exploration_friendly,1,1.0,995.0948696818003,4972.00731935342,1.3715379393203193,1.0002012999993894,567,0.08560789994957178,3,0
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n100_k5_seed03.txt,corridor,100,5,tabu_search,tenure15_cand100,1,1.0,987.59056395142,4880.760388191849,27.269021847549993,1.0099599579989444,52,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n100_k5_seed03.txt,corridor,100,5,vns,shake7__cand24,1,1.0,987.59056395142,4899.70665245206,10.146479556910322,1.0000274000003628,410,0.0,2,0
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n100_k5_seed03.txt,corridor,100,5,alns,small_destroy__strict__exploration_friendly,1,1.0,993.4931649724999,4885.6290657585,35.740422754070096,1.0009026999996422,536,0.5976769358207723,3,0
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n300_k20_seed02.txt,corridor,300,20,tabu_search,tenure15_cand100,1,1.0,982.138040327,9605.183712141876,982.138040327,1.0786850830190815,14,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n300_k20_seed02.txt,corridor,300,20,vns,shake7__cand24,1,1.0,982.138040327,18430.491717289387,149.7961559444799,1.0082548000000315,53,0.0,2,0
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n300_k20_seed02.txt,corridor,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,990.8346382999,18568.480984064736,113.73009080229008,1.0997579000004407,20,0.8854761363285044,3,0
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n300_k20_seed03.txt,corridor,300,20,tabu_search,tenure15_cand100,1,1.0,996.46793482,10045.438007653334,996.46793482,1.153182415990159,12,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n300_k20_seed03.txt,corridor,300,20,vns,shake7__cand24,1,1.0,996.46793482,18655.4206824649,264.46697376893997,1.0006751999999324,33,0.0,2,0
2026-06-08T10:03:39,1.0,data/generated/corridor/corridor_edge_n300_k20_seed03.txt,corridor,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,1007.83188332964,19542.78195726213,60.80327221164032,1.0144933000001402,12,1.1404228989759544,3,0
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_corner_n300_k20_seed02.txt,depot_position,300,20,vns,shake7__cand24,1,1.0,1385.897887223,27179.989389985112,86.64302115519968,1.0001577000002726,87,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_corner_n300_k20_seed02.txt,depot_position,300,20,tabu_search,tenure15_cand100,1,1.0,1424.6393611224,27472.34690258642,93.16492032509973,1.017925458989339,2,2.795406087026257,2,0
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_corner_n300_k20_seed02.txt,depot_position,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,1590.8493783613903,30553.83880732521,114.16042163679003,1.0167903999999908,14,14.788354396662148,3,0
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_corner_n300_k20_seed03.txt,depot_position,300,20,tabu_search,tenure15_cand100,1,1.0,1364.27509659762,26692.0263803479,71.52771758723975,1.0194285830075387,2,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_corner_n300_k20_seed03.txt,depot_position,300,20,vns,shake7__cand24,1,1.0,1389.00642440718,27297.74537211227,51.78980156858006,1.0002439999998387,49,1.8127815915747336,2,0
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_corner_n300_k20_seed03.txt,depot_position,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,1698.1862008662001,33278.02160226985,69.38690579530021,1.0649413000001005,6,24.475349957008273,3,0
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_edge_n300_k20_seed02.txt,depot_position,300,20,vns,shake7__cand24,1,1.0,1206.7976596655997,23493.57602186298,85.6954466821096,1.0002864000002774,24,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_edge_n300_k20_seed02.txt,depot_position,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,1299.2566943287998,24602.17255139233,125.64930841449996,1.007095599999957,18,7.6615192217741175,2,0
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_edge_n300_k20_seed02.txt,depot_position,300,20,tabu_search,tenure15_cand100,1,1.0,1493.4944674817,24933.10854300657,491.75015414911013,1.017945375002455,3,23.75682497557571,3,0
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_edge_n300_k20_seed03.txt,depot_position,300,20,vns,shake7__cand24,1,1.0,1172.1291436133001,22826.40717113674,104.69375210440012,1.0004533000001175,17,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_edge_n300_k20_seed03.txt,depot_position,300,20,tabu_search,tenure15_cand100,1,1.0,1373.7559161882998,23601.09097255439,375.44758442613966,1.0347915000165813,2,17.201754062137613,2,0
2026-06-08T10:03:39,1.0,data/generated/depot_position/uniform_edge_n300_k20_seed03.txt,depot_position,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,1517.7097893686905,29921.40348192016,50.52681630936058,1.0223390999999538,18,29.483154449182578,3,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n100_k5_seed02.txt,outlier,100,5,vns,shake7__cand24,1,1.0,1140.6798628976999,5665.90999479771,14.529343260309815,1.0000741999997445,167,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n100_k5_seed02.txt,outlier,100,5,tabu_search,tenure15_cand100,1,1.0,1235.7389842159203,6103.24979751743,32.591438234860334,1.0035147079906892,24,8.33354952692328,2,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n100_k5_seed02.txt,outlier,100,5,alns,small_destroy__strict__exploration_friendly,1,1.0,1482.3668772494998,7353.48879444998,26.175503016399716,1.0013576000001194,504,29.954681016617855,3,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n100_k5_seed03.txt,outlier,100,5,vns,shake7__cand24,1,1.0,1147.25944781556,5713.56781527174,10.775111088869835,1.0000428000003012,169,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n100_k5_seed03.txt,outlier,100,5,tabu_search,tenure15_cand100,1,1.0,1192.74423812167,5861.90482203073,67.72173004517003,1.0025688750029076,22,3.9646472637654293,2,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n100_k5_seed03.txt,outlier,100,5,alns,small_destroy__strict__exploration_friendly,1,1.0,1273.5977406186003,6245.66816206763,45.157243180030264,1.00159530000019,511,11.012181511653255,3,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n300_k20_seed02.txt,outlier,300,20,tabu_search,tenure15_cand100,1,1.0,681.8346821130999,13423.946610453459,46.294129873530096,1.018367707991274,3,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n300_k20_seed02.txt,outlier,300,20,vns,shake7__cand24,1,1.0,738.6490388912299,14522.566478584311,37.60747221685972,1.0002722000003814,61,8.33257067564449,2,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n300_k20_seed02.txt,outlier,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,1063.0110543561998,19594.481757429978,155.63535507669974,1.0201974000001428,18,55.9045150155433,3,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n300_k20_seed03.txt,outlier,300,20,vns,shake7__cand24,1,1.0,704.8845363884,13873.83727601558,37.50412409680007,1.0000635999999758,59,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n300_k20_seed03.txt,outlier,300,20,tabu_search,tenure15_cand100,1,1.0,743.70894974261,14044.00609642428,98.34794787836995,1.012044250004692,3,5.507911062020704,2,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier10pct_n300_k20_seed03.txt,outlier,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,1003.8658460254799,18467.1270565369,140.6020009491799,1.0718649000000369,22,42.415643158943915,3,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier5pct_n1000_k100_seed02.txt,outlier,1000,100,tabu_search,tenure15_cand100,1,1.0,673.968498908,25171.596967092217,673.968498908,1.5667393750045449,1,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier5pct_n1000_k100_seed02.txt,outlier,1000,100,vns,shake7__cand24,1,1.0,673.9811929292101,38619.89246645559,670.6998776201101,1.0020368000000417,0,0.0018834739651299017,2,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier5pct_n1000_k100_seed02.txt,outlier,1000,100,alns,small_destroy__strict__exploration_friendly,1,1.0,848.664731058,79254.89607216376,94.13622552950005,1.326329600000463,0,25.92053373904748,3,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier5pct_n1000_k100_seed03.txt,outlier,1000,100,tabu_search,tenure15_cand100,1,1.0,685.840571472,27048.074736339764,685.840571472,1.4790394580049906,1,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier5pct_n1000_k100_seed03.txt,outlier,1000,100,alns,small_destroy__strict__exploration_friendly,1,1.0,856.56673524485,78065.1723580185,106.10921680279989,1.0949620000001232,0,24.892981091279758,2,0
2026-06-08T10:03:39,1.0,data/generated/outlier/outlier5pct_n1000_k100_seed03.txt,outlier,1000,100,vns,shake7__cand24,1,1.0,2150.8473238149,168975.55889175803,636.2928050187002,1.0091926999998577,0,213.60747865915803,3,0
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n1000_k100_seed02.txt,uniform,1000,100,tabu_search,tenure15_cand100,1,1.0,686.80140418,51649.57080274999,686.80140418,1.0847011250152718,1,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n1000_k100_seed02.txt,uniform,1000,100,alns,small_destroy__strict__exploration_friendly,1,1.0,863.0180503123001,75351.70745651034,173.13739586340023,1.3942784000000756,1,25.65758384589973,2,0
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n1000_k100_seed02.txt,uniform,1000,100,vns,shake7__cand24,1,1.0,3036.104166475,239360.30283010856,956.8142578534998,1.0061900000000605,0,342.06435047987827,3,0
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n1000_k100_seed03.txt,uniform,1000,100,tabu_search,tenure15_cand100,1,1.0,681.583915616,53073.14464160116,681.583915616,1.1781855409790296,2,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n1000_k100_seed03.txt,uniform,1000,100,vns,shake7__cand24,1,1.0,682.3612472351799,65287.68807599946,528.48489253188,1.0009271000001263,0,0.11404782322032488,2,0
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n1000_k100_seed03.txt,uniform,1000,100,alns,small_destroy__strict__exploration_friendly,1,1.0,829.4102781911602,74605.89844203107,135.51245570846015,1.5116948000004413,1,21.68865185757179,3,0
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n100_k5_seed02.txt,uniform,100,5,vns,shake7__cand24,1,1.0,1784.9818588787998,8895.79171192739,22.554064241599463,1.0000481000001855,160,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n100_k5_seed02.txt,uniform,100,5,alns,small_destroy__strict__exploration_friendly,1,1.0,1824.9782960219,9024.0650112043,32.03827069719978,1.0006994000004852,732,2.240719531358324,2,0
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n100_k5_seed02.txt,uniform,100,5,tabu_search,tenure15_cand100,1,1.0,1871.3962641842002,9276.88245284629,31.638145834000397,1.002574000012828,27,4.841192355852838,3,0
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n100_k5_seed03.txt,uniform,100,5,vns,shake7__cand24,1,1.0,1641.21215699314,8133.22969207108,49.5766801925497,1.0000457000001006,163,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n100_k5_seed03.txt,uniform,100,5,alns,small_destroy__strict__exploration_friendly,1,1.0,1801.8477241160401,8723.54555144798,149.17024891995015,1.0001542999998492,743,9.787617428888659,2,0
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n100_k5_seed03.txt,uniform,100,5,tabu_search,tenure15_cand100,1,1.0,1828.2590009446499,9082.934413889481,34.01274920154924,1.0040755420050118,25,11.396871705739603,3,0
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n300_k20_seed02.txt,uniform,300,20,vns,shake7__cand24,1,1.0,963.9614925161,18448.76759136912,107.55920776451,1.0006798999997955,7,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n300_k20_seed02.txt,uniform,300,20,tabu_search,tenure15_cand100,1,1.0,964.1318162560001,18272.73586985211,157.19498082548,1.01436250002007,3,0.017669143552152444,2,0
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n300_k20_seed02.txt,uniform,300,20,alns,small_destroy__strict__exploration_friendly,1,1.0,1014.5618853394,19112.87423921866,123.81386158750001,1.1036464999997406,27,5.249213087467276,3,0
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n300_k20_seed03.txt,uniform,300,20,vns,shake7__cand24,1,1.0,974.8102994828002,18727.429445288202,125.67786771880026,1.0002629999999044,54,0.0,1,1
2026-06-08T10:03:39,1.0,data/generated/uniform/uniform_center_n300_k20_seed03.txt,uniform,300,20,tabu_search,tenure15_cand100,1,1.0,984.4041836546301,17693.02246175648,298.54758399513,1.0115701250033453,2,0.984179606731688,2,0
